video,frame,timestamp,nickname,confidence
v2.mp4,2550,102.0,Emi,0.7824589502100016
v2.mp4,2555,102.2,Ada 仔,0.7805769717706064
v2.mp4,2560,102.4,Hannah,0.7923851251132632
v2.mp4,2565,102.6,Miko,0.773384738335882
v2.mp4,2570,102.8,Chloe Au,0.7886263601672072
v2.mp4,2575,103.0,Ana,0.7834844810807757
v2.mp4,2580,103.2,Sam,0.7883290489533645
v2.mp4,2585,103.4,露髀,0.7821005270242836
v2.mp4,2590,103.6,Stella,0.7725513946394762
v2.mp4,2595,103.8,方方,0.7778209326006151
v2.mp4,2600,104.0,莎莎,0.778084990253471
v2.mp4,2605,104.2,Ashi,0.7796503713929129
v2.mp4,2610,104.4,Miko,0.7750697280263735
v2.mp4,2615,104.6,Chloe Au,0.7859139909535885
v2.mp4,2620,104.8,Miko,0.789229004813986
v2.mp4,2625,105.0,Tania,0.7807127061981751
v2.mp4,2630,105.2,Miko,0.7825749264375448
v2.mp4,2635,105.4,Liu 哥,0.7881593814130897
v2.mp4,2640,105.6,Bubu,0.7791670704293878
v2.mp4,2645,105.8,Christine,0.785524018391182
v2.mp4,2650,106.0,Sam,0.7853469911826318
v2.mp4,2655,106.2,Ling,0.7750715750946031
v2.mp4,2660,106.4,Tania,0.7868518213120735
v2.mp4,2665,106.6,Zoe,0.779282958619587
v2.mp4,2670,106.8,阿蛋,0.78501143623981
v2.mp4,2675,107.0,Hannah,0.7815286685295028
v2.mp4,2680,107.2,Miko,0.7795594103371574
v2.mp4,2685,107.4,CK,0.7848291795575173
v2.mp4,2690,107.6,蘇菲,0.7764550584472366
v2.mp4,2695,107.8,Miko,0.7857568637414832
v2.mp4,2700,108.0,Tania,0.7892475848315473
v2.mp4,2705,108.2,阿蛋,0.783208382853017
v2.mp4,2710,108.4,Puipui,0.7778977068281178
v2.mp4,2715,108.6,Ivy So,0.7790838552327262
v2.mp4,2720,108.8,Tania,0.7904236424391667
v2.mp4,2725,109.0,Carina,0.7915714254661503
v2.mp4,2730,109.2,阿 bee,0.7869406515529357
v2.mp4,2735,109.4,阿 bee,0.7799624120824208
v2.mp4,2740,109.6,Zoe,0.7982671789310237
v2.mp4,2745,109.8,Sica,0.7857965466574527
v2.mp4,2750,110.0,Ika,0.7815473746612822
v2.mp4,2755,110.2,阿蛋,0.7819323347908937
v2.mp4,2760,110.4,方方,0.7764880281394666
v2.mp4,2765,110.6,Candy,0.7819213308468913
v2.mp4,2770,110.8,So Ching,0.7866195577794612
v2.mp4,2775,111.0,Yanny,0.7805709092056586
v2.mp4,2780,111.2,Sica,0.7996702565266086
v2.mp4,2785,111.4,Tania,0.7870962769830082
v2.mp4,2790,111.6,燒賣,0.791336813123142
v2.mp4,2795,111.8,Jolin,0.7917134488280436
v2.mp4,2800,112.0,馬欣,0.8014040764616883
v2.mp4,2805,112.2,家琪,0.7894813289594033
v2.mp4,2810,112.4,阿 bee,0.7717889991385041
v2.mp4,2815,112.6,陳祖,0.7801196297975138
v2.mp4,2820,112.8,蘇菲,0.7823335249050577
v2.mp4,2825,113.0,Zoe,0.7856577941625431
v2.mp4,2830,113.2,Kinki,0.7815086505742367
v2.mp4,2835,113.4,Stella,0.7794329057836753
v2.mp4,2840,113.6,Ling,0.7949490471478629
v2.mp4,2845,113.8,Ada 仔,0.7891801405437673
v2.mp4,2850,114.0,Miko,0.7931706895383294
v2.mp4,2855,114.2,燒賣,0.783915781543665
v2.mp4,2860,114.4,CK,0.7873950142299616
v2.mp4,2865,114.6,阿 bee,0.787647212157268
v2.mp4,2870,114.8,Ashi,0.7862734683667211
v2.mp4,2875,115.0,Hannah,0.7819264767540581
v2.mp4,2880,115.2,Hannah,0.7866926300721606
v2.mp4,2885,115.4,Tania,0.7882586724915684
v2.mp4,2890,115.6,嘉嘉,0.7832239609416511
v2.mp4,2895,115.8,阿蛋,0.7906760727170599
v2.mp4,2900,116.0,嘉嘉,0.7795064148643657
v2.mp4,2905,116.2,家琪,0.7773750290765886
v2.mp4,2910,116.4,Miko,0.7899517341946591
v2.mp4,2915,116.6,Puipui,0.7841000972501212
v2.mp4,2920,116.8,Tania,0.7723066793875989
v2.mp4,2925,117.0,Kay,0.7826760839232141
v2.mp4,2930,117.2,Ariel,0.7766739998544552
v2.mp4,2935,117.4,Carmina,0.7810898483750524
v2.mp4,2940,117.6,Carmina,0.7724738568998422
v2.mp4,2945,117.8,Miko,0.7910459118060961
v2.mp4,2950,118.0,Miko,0.7943915187197585
v2.mp4,2955,118.2,Candy,0.7667800174208567
v2.mp4,2960,118.4,家琪,0.7869328189620016
v2.mp4,2965,118.6,Ika,0.7827617892209071
v2.mp4,2970,118.8,Emiko,0.7813647858103547
v2.mp4,2975,119.0,阿蛋,0.7764864102180777
v2.mp4,2980,119.2,Jolin,0.7720265628828835
v2.mp4,2985,119.4,Sica,0.7656264616062438
v2.mp4,2990,119.6,Jade Chan,0.785849961252083
v2.mp4,2995,119.8,Liu 哥,0.7932963219776489
v2.mp4,3000,120.0,Ariel,0.7846724535042754
v2.mp4,3005,120.2,嘉嘉,0.7757983952387949
v2.mp4,3010,120.4,Stella,0.7805339409221327
v2.mp4,3015,120.6,Candy,0.7617528272470043
v2.mp4,3020,120.8,家琪,0.7893079491492379
v2.mp4,3025,121.0,Ana,0.78176360047452
v2.mp4,3030,121.2,Winkie,0.7871447133824411
v2.mp4,3035,121.4,燒賣,0.7704174652354848
v2.mp4,3040,121.6,Liu 哥,0.7892787602751138
v2.mp4,3045,121.8,Zoe,0.7915555280784483
v2.mp4,3050,122.0,嘉嘉,0.7885843190970097
v2.mp4,3055,122.2,Sica,0.7734656567446665
v2.mp4,3060,122.4,阿蛋,0.7878440394297933
v2.mp4,3065,122.6,露髀,0.7788670399695345
v2.mp4,3070,122.8,Jade Chan,0.7910344940229475
v2.mp4,3075,123.0,So Ching,0.7752676476718843
v2.mp4,3080,123.2,Jolin,0.7864764865019694
v2.mp4,3085,123.4,Miko,0.7747755800341479
v2.mp4,3090,123.6,Ace,0.7774567221668888
v2.mp4,3095,123.8,Miko,0.7839257030189494
v2.mp4,3100,124.0,阿蛋,0.7832700379329068
v2.mp4,3105,124.2,家琪,0.7832014285562126
v2.mp4,3110,124.4,精靈,0.7746157385932902
v2.mp4,3115,124.6,Miko,0.7897935666531725
v2.mp4,3120,124.8,東東,0.7845678784024118
v2.mp4,3125,125.0,Carmina,0.777427655405967
v2.mp4,3130,125.2,暐翹,0.7775575936310479
v2.mp4,3135,125.4,Tania,0.7796200130445375
v2.mp4,3140,125.6,Ling,0.7938850548887358
v2.mp4,3145,125.8,Ling,0.7754753740799324
v2.mp4,3150,126.0,CK,0.7904258535448754
v2.mp4,3155,126.2,Jade Chan,0.7736243062902352
v2.mp4,3160,126.4,阿 Yo,0.7798830137877122
v2.mp4,3165,126.6,米線,0.7671830741012579
v2.mp4,3170,126.8,Hannah,0.7791308532590848
v2.mp4,3175,127.0,Vicky,0.7837116435048082
v2.mp4,3180,127.2,阿 bee,0.7912800576477813
v2.mp4,3185,127.4,Tania,0.7843683004128612
v2.mp4,3190,127.6,Ariel,0.7765958582164718
v2.mp4,3195,127.8,Tania,0.7711313645042376
v2.mp4,3200,128.0,Emiko,0.782000409146017
v2.mp4,3205,128.2,Miko,0.7931138771537585
v2.mp4,3210,128.4,馬欣,0.781369955620318
v2.mp4,3215,128.6,Liu 哥,0.7887108454314321
v2.mp4,3220,128.8,阿蛋,0.7827987760131273
v2.mp4,3225,129.0,Sam,0.7919185364589901
v2.mp4,3230,129.2,Miko,0.7863672077673598
v2.mp4,3235,129.4,Ika,0.782898012075239
v2.mp4,3240,129.6,燒賣,0.769033995234644
v2.mp4,3245,129.8,So Ching,0.7944564726675998
v2.mp4,3250,130.0,Miko,0.7908219611582372
v2.mp4,3255,130.2,So Ching,0.7833944769763362
v2.mp4,3260,130.4,莎莎,0.7765724886595591
v2.mp4,3265,130.6,穎蕎,0.7944563238576307
v2.mp4,3270,130.8,Caca,0.7862881847617501
v2.mp4,3275,131.0,Miko,0.7965826633702016
v2.mp4,3280,131.2,Sica,0.7866397983620985
v2.mp4,3285,131.4,3 妹,0.8007087831005828
v2.mp4,3290,131.6,So Ching,0.7860773485249932
v2.mp4,3295,131.8,露髀,0.792094053486608
v2.mp4,3300,132.0,Sarah,0.7872487181161714
v2.mp4,3305,132.2,Puipui,0.7820875305028233
v2.mp4,3310,132.4,So Ching,0.7750672869035818
v2.mp4,3315,132.6,Miko,0.78428556202375
v2.mp4,3320,132.8,阿 Yo,0.787991250998366
v2.mp4,3325,133.0,Emi,0.7980761509771898
v2.mp4,3330,133.2,Miko,0.7915211220723938
v2.mp4,3335,133.4,Liu 哥,0.7815343387945766
v2.mp4,3340,133.6,露髀,0.7762739889845361
v2.mp4,3345,133.8,Vicky,0.7822521699369359
v2.mp4,3350,134.0,咖喱,0.7831516182263202
v2.mp4,3355,134.2,Tania,0.7772160964210517
v2.mp4,3360,134.4,Elka,0.7903768641703222
v2.mp4,3365,134.6,Ace,0.7935883023404022
v2.mp4,3370,134.8,阿 Yo,0.7844125087748751
v2.mp4,3375,135.0,So Ching,0.7865035024425522
v2.mp4,3380,135.2,Miko,0.7850086165865316
v2.mp4,3385,135.4,安希婷,0.7883393430231254
v2.mp4,3390,135.6,Christine,0.786766412908641
v2.mp4,3395,135.8,Miko,0.7727754036021397
v2.mp4,3400,136.0,Jackie,0.7843286105112051
v2.mp4,3405,136.2,阿 bee,0.7836318644348096
v2.mp4,3410,136.4,Ivy So,0.7950494531677
v2.mp4,3415,136.6,Christine,0.7786218226380843
v2.mp4,3420,136.8,超酸,0.7745715361457407
v2.mp4,3425,137.0,方方,0.7853890025511142
v2.mp4,3430,137.2,CK,0.7896448543275193
v2.mp4,3435,137.4,蘇菲,0.7851860059625562
v2.mp4,3440,137.6,Candy,0.7884456159603044
v2.mp4,3445,137.8,露髀,0.7878639308742083
v2.mp4,3450,138.0,Miko,0.7891642308555211
v2.mp4,3455,138.2,Hannah,0.7791508210168733
v2.mp4,3460,138.4,VAL,0.7779626886130758
v2.mp4,3465,138.6,Win Win,0.7735316166863415
v2.mp4,3470,138.8,Sam,0.7781478540761804
v2.mp4,3475,139.0,阿 Yo,0.7830862282962522
v2.mp4,3480,139.2,Yanis,0.7935334726128401
v2.mp4,3485,139.4,Emi,0.7888712396950059
v2.mp4,3490,139.6,Sam,0.8033276021903177
v2.mp4,3495,139.8,Liu 哥,0.7960231033923437
v2.mp4,3500,140.0,Miko,0.778781438647414
v2.mp4,3505,140.2,2Ling,0.7956356963072732
v2.mp4,3510,140.4,鉦貽,0.7799311136429286
v2.mp4,3515,140.6,Miko,0.7836141232704156
v2.mp4,3520,140.8,Liu 哥,0.7852980773012677
v2.mp4,3525,141.0,阿蛋,0.7752718826167795
v2.mp4,3530,141.2,鉦貽,0.7858135675784272
v2.mp4,3535,141.4,小砂,0.7982524645388159
v2.mp4,3540,141.6,Day,0.7789058333150956
v2.mp4,3545,141.8,方方,0.7944793850293833
v2.mp4,3550,142.0,馬欣,0.787826313058463
v2.mp4,3555,142.2,阿 bee,0.7810870387856677
v2.mp4,3560,142.4,Ash,0.7801204642066498
v2.mp4,3565,142.6,Ariel,0.7829095418523321
v2.mp4,3570,142.8,超酸,0.794584256257493
v2.mp4,3575,143.0,Jolin,0.791693800393639
v2.mp4,3580,143.2,Sica,0.7825930585441329
v2.mp4,3585,143.4,Zoe,0.7944810660484102
v2.mp4,3590,143.6,露髀,0.7895668847229692
v2.mp4,3595,143.8,CK,0.7862436545758142
v2.mp4,3600,144.0,蘇菲,0.7838144296509307
v2.mp4,3605,144.2,家琪,0.7786254633324429
v2.mp4,3610,144.4,Emi,0.7765618960647016
v2.mp4,3615,144.6,鉦貽,0.7718157494616215
v2.mp4,3620,144.8,Jackie,0.7789723363594651
v2.mp4,3625,145.0,Sica,0.7715043643072583
v2.mp4,3630,145.2,Jade Chan,0.7922779256158128
v2.mp4,3635,145.4,方方,0.7850160745220046
v2.mp4,3640,145.6,Sam,0.7891612888175509
v2.mp4,3645,145.8,Emiko,0.7796890966042328
v2.mp4,3650,146.0,Kinki,0.7904411064317013
v2.mp4,3655,146.2,馬欣,0.7856580640909413
v2.mp4,3660,146.4,Miko,0.782740201950094
v2.mp4,3665,146.6,方方,0.7826654881994317
v2.mp4,3670,146.8,Jackie,0.7805851507296192
v2.mp4,3675,147.0,莎莎,0.7895082568094991
v2.mp4,3680,147.2,Tania,0.7783612546491879
v2.mp4,3685,147.4,Miko,0.7776283988499244
v2.mp4,3690,147.6,方方,0.7798846813118382
v2.mp4,3695,147.8,阿蛋,0.7986895941621321
v2.mp4,3700,148.0,Liu 哥,0.7916161610104198
v2.mp4,3705,148.2,燒賣,0.7762374004241345
v2.mp4,3710,148.4,Tania,0.779626556133463
v2.mp4,3715,148.6,Zoe,0.78040367336321
v2.mp4,3720,148.8,穎蕎,0.7890210717976391
v2.mp4,3725,149.0,Tania,0.7734283940336654
v2.mp4,3730,149.2,阿蛋,0.784206502652304
v2.mp4,3735,149.4,Candy,0.782654687484614
v2.mp4,3740,149.6,Ika,0.7766037612653808
v2.mp4,3745,149.8,Ariels,0.7793481749598653
v2.mp4,3750,150.0,CK,0.7853751158695617
v2.mp4,3755,150.2,Emi,0.7835959624832147
v2.mp4,3760,150.4,Ika,0.7922259519677892
v2.mp4,3765,150.6,Jolin,0.7758440178270037
v2.mp4,3770,150.8,筠兒,0.7863299350928267
v2.mp4,3775,151.0,阿 bee,0.7944531297211619
v2.mp4,3780,151.2,穎蕎,0.7733178059140566
v2.mp4,3785,151.4,Stella,0.7816861185683777
v2.mp4,3790,151.6,Miko,0.7876430632279843
v2.mp4,3795,151.8,阿 J,0.7766403364551782
v2.mp4,3800,152.0,Miko,0.7849273233477331
v2.mp4,3805,152.2,Zoe,0.7869445232226808
v2.mp4,3810,152.4,Miko,0.7983468909510728
v2.mp4,3815,152.6,丁丁,0.7839786738220333
v2.mp4,3820,152.8,Liu 哥,0.7887662605195548
v2.mp4,3825,153.0,Sam,0.7830968802738715
v2.mp4,3830,153.2,Tania,0.7865318589766647
v2.mp4,3835,153.4,鉦貽,0.7672668285458385
v2.mp4,3840,153.6,CK,0.7830681678935397
v2.mp4,3845,153.8,阿 Mic,0.773475750854717
v2.mp4,3850,154.0,燒賣,0.7817738584087555
v2.mp4,3855,154.2,WINKA,0.7903318547781847
v2.mp4,3860,154.4,Candy,0.7841208802240415
v2.mp4,3865,154.6,Michelle,0.7889938442197068
v2.mp4,3870,154.8,Marf,0.7847371554881313
v2.mp4,3875,155.0,Sam,0.7849993876918598
v2.mp4,3880,155.2,阿蛋,0.7849839895138969
v2.mp4,3885,155.4,Sica,0.7794791214454734
v2.mp4,3890,155.6,Christine,0.7915378598576093
v2.mp4,3895,155.8,CK,0.7822403675435743
v2.mp4,3900,156.0,Miko,0.7931079242524184
v2.mp4,3905,156.2,燒賣,0.782753100831975
v2.mp4,3910,156.4,Liu 哥,0.7901147331260292
v2.mp4,3915,156.6,阿 J,0.7847920273573181
v2.mp4,3920,156.8,阿 Wing,0.7884733113870478
v2.mp4,3925,157.0,阿 bee,0.7786865767570252
v2.mp4,3930,157.2,Tania,0.7727025803514292
v2.mp4,3935,157.4,鉦貽,0.7846600249554603
v2.mp4,3940,157.6,子涓,0.7762787456834271
v2.mp4,3945,157.8,Miko,0.7795811621945202
v2.mp4,3950,158.0,Kay,0.7794075572886572
v2.mp4,3955,158.2,CK,0.7843652617888146
v2.mp4,3960,158.4,Tania,0.7860639589371814
v2.mp4,3965,158.6,阿 Yo,0.7767660320845396
v2.mp4,3970,158.8,Sica,0.779020229979178
v2.mp4,3975,159.0,阿蛋,0.7748996885694738
v2.mp4,3980,159.2,阿蛋,0.7694738757193442
v2.mp4,3985,159.4,Stella,0.7874695829667631
v2.mp4,3990,159.6,Ariel,0.773987795017316
v2.mp4,3995,159.8,馬欣,0.7839744912632316
v2.mp4,4000,160.0,CK,0.7892184815787884
v2.mp4,4005,160.2,CK,0.7959772143479559
v2.mp4,4010,160.4,鉦貽,0.7724778404386998
v2.mp4,4015,160.6,Miko,0.7776194315936534
v2.mp4,4020,160.8,Emi,0.7686719027801325
v2.mp4,4025,161.0,Miko,0.7913325388999375
v2.mp4,4030,161.2,Kay,0.7785182156818
v2.mp4,4035,161.4,馬欣,0.7729209329471715
v2.mp4,4040,161.6,東東,0.7784742992090251
v2.mp4,4045,161.8,Candy,0.7760500127121577
v2.mp4,4050,162.0,方方,0.7825001612717615
v2.mp4,4055,162.2,Jackie,0.7832996367932712
v2.mp4,4060,162.4,Karen,0.7832141596127252
v2.mp4,4065,162.6,小砂,0.7879089277682051
v2.mp4,4070,162.8,莎莎,0.7790739542885131
v2.mp4,4075,163.0,Miko,0.7805861816801096
v2.mp4,4080,163.2,Kinki,0.7795360323177278
v2.mp4,4085,163.4,Emiko,0.7678950404567504
v2.mp4,4090,163.6,Carina,0.7914611074985307
v2.mp4,4095,163.8,阿 J,0.7847124310187908
v2.mp4,4100,164.0,Sica,0.792582064663412
v2.mp4,4105,164.2,莎莎,0.7922670394824448
v2.mp4,4110,164.4,露髀,0.7816130961318812
v2.mp4,4115,164.6,Ivy So,0.7854347919977145
v2.mp4,4120,164.8,Ashi,0.785853831946127
v2.mp4,4125,165.0,筠兒,0.7782425601395178
v2.mp4,4130,165.2,Ariel,0.7806124099490545
v2.mp4,4135,165.4,Jade Chan,0.7855646031309034
v2.mp4,4140,165.6,阿蛋,0.7861479421172078
v2.mp4,4145,165.8,So Ching,0.7767678028588317
v2.mp4,4150,166.0,Hannah,0.7930930269352338
v2.mp4,4155,166.2,家琪,0.7803274782346228
v2.mp4,4160,166.4,Sica,0.7829044912165178
v2.mp4,4165,166.6,Miko,0.7724747940015356
v2.mp4,4170,166.8,鉦貽,0.7771396550366252
v2.mp4,4175,167.0,Tania,0.7986606224138831
v2.mp4,4180,167.2,阿 Yo,0.7872527843195639
v2.mp4,4185,167.4,Ace,0.7887014854082776
v2.mp4,4190,167.6,Marf,0.7826758554768993
v2.mp4,4195,167.8,鉦貽,0.782885543536443
v2.mp4,4200,168.0,Ivy So,0.7751138800170113
v2.mp4,4205,168.2,Zoe,0.7868792247751597
v2.mp4,4210,168.4,Miko,0.7930381339129664
v2.mp4,4215,168.6,TABI,0.7689974767827299
v2.mp4,4220,168.8,Candy,0.7847125182707291
v2.mp4,4225,169.0,Hannah,0.7858831003812212
v2.mp4,4230,169.2,Jackie,0.7878059126511306
v2.mp4,4235,169.4,Tania,0.7712288612583011
v2.mp4,4240,169.6,Jade Chan,0.782023142513999
v2.mp4,4245,169.8,Jolin,0.778245620443701
v2.mp4,4250,170.0,Sam,0.773023234948504
v2.mp4,4255,170.2,Sica,0.7858731724810114
v2.mp4,4260,170.4,Tania,0.7801743541141306
v2.mp4,4265,170.6,Dru,0.7772843100530331
v2.mp4,4270,170.8,Tengie,0.7836470089897729
v2.mp4,4275,171.0,東東,0.7933401056451512
v2.mp4,4280,171.2,Bubu,0.7743401673708387
v2.mp4,4285,171.4,Zoe,0.7847777396978031
v2.mp4,4290,171.6,莎莎,0.7876996627330428
v2.mp4,4295,171.8,米線,0.7915569043436526
v2.mp4,4300,172.0,Chloe Au,0.7804739886560323
v2.mp4,4305,172.2,阿 Yo,0.7766675446107091
v2.mp4,4310,172.4,Carina,0.7770232111870581
v2.mp4,4315,172.6,So Ching,0.7768013648228609
v2.mp4,4320,172.8,Hannah,0.7926310925294184
v2.mp4,4325,173.0,Jolin,0.7798887206722362
v2.mp4,4330,173.2,Carmina,0.7747173325391655
v2.mp4,4335,173.4,Liu 哥,0.7925942871596429
v2.mp4,4340,173.6,家琪,0.7798766904436407
v2.mp4,4345,173.8,阿蛋,0.796464233180464
v2.mp4,4350,174.0,Christine,0.7752732636904064
v2.mp4,4355,174.2,Carina,0.7793619791739204
v2.mp4,4360,174.4,Ada 仔,0.7895969833464291
v2.mp4,4365,174.6,Jade Chan,0.7802035785790992
v2.mp4,4370,174.8,嘉嘉,0.7835448739358204
v2.mp4,4375,175.0,Ana,0.779521801794254
v2.mp4,4380,175.2,Emiko,0.7739998602257407
v2.mp4,4385,175.4,Ace,0.7748278332773529
v2.mp4,4390,175.6,蘇菲,0.785900044530188
v2.mp4,4395,175.8,Sarah,0.775435564927216
v2.mp4,4400,176.0,阿 Yo,0.7760669239774348
v2.mp4,4405,176.2,阿蛋,0.7829127568014049
v2.mp4,4410,176.4,阿 bee,0.7836677432293699
v2.mp4,4415,176.6,Jade Chan,0.7860885568906041
v2.mp4,4420,176.8,Yanis,0.7917553098181964
v2.mp4,4425,177.0,Sam,0.7824404755128372
v2.mp4,4430,177.2,Candy,0.7816591748158012
v2.mp4,4435,177.4,Jolin,0.7793563333456905
v2.mp4,4440,177.6,Kay,0.7996738581988984
v2.mp4,4445,177.8,Sarah,0.7837150735167359
v2.mp4,4450,178.0,阿蛋,0.7908658575507223
v2.mp4,4455,178.2,Ariel,0.7872774442792313
v2.mp4,4460,178.4,Liu 哥,0.7781589106222073
v2.mp4,4465,178.6,Miko,0.7760888211416168
v2.mp4,4470,178.8,家琪,0.7802367020278116
v2.mp4,4475,179.0,Miko,0.78625239808217
v2.mp4,4480,179.2,Carina,0.77309267713792
v2.mp4,4485,179.4,TABI,0.7771059767313435
v2.mp4,4490,179.6,Miko,0.7955649293409698
v2.mp4,4495,179.8,Emi,0.7777128337300151
v2.mp4,4500,180.0,阿 Mic,0.7866913749021716
v2.mp4,4505,180.2,Ariels,0.7743964462866901
v2.mp4,4510,180.4,Puipui,0.7862603088029982
v2.mp4,4515,180.6,Miko,0.7879185810808585
v2.mp4,4520,180.8,東東,0.769101288190624
v2.mp4,4525,181.0,Tengie,0.7776124088264216
v2.mp4,4530,181.2,Sinnie,0.7810950247792485
v2.mp4,4535,181.4,Carmina,0.7748469527895792
v2.mp4,4540,181.6,阿蛋,0.779915750514496
v2.mp4,4545,181.8,Ariel,0.7855710968587774
v2.mp4,4550,182.0,2Ling,0.7923083347228477
v2.mp4,4555,182.2,家琪,0.7952218745421867
v2.mp4,4560,182.4,Tania,0.7859877435592124
v2.mp4,4565,182.6,Ashi,0.7777063591864324
v2.mp4,4570,182.8,CK,0.7895025163703203
v2.mp4,4575,183.0,Liu 哥,0.7802978592868228
v2.mp4,4580,183.2,東東,0.7761099446853317
v2.mp4,4585,183.4,Jolin,0.7866954473785406
v2.mp4,4590,183.6,Christine,0.7806249535673411
v2.mp4,4595,183.8,Jade Chan,0.7892445164739171
v2.mp4,4600,184.0,Ivy So,0.7873969919138225
v2.mp4,4605,184.2,Ling,0.7931200595550572
v2.mp4,4610,184.4,Tania,0.7883647314685481
v2.mp4,4615,184.6,Ling,0.7834509275212783
v2.mp4,4620,184.8,Ashi,0.7782586123779588
v2.mp4,4625,185.0,穎蕎,0.7820999200951689
v2.mp4,4630,185.2,2Ling,0.7837155384981469
v2.mp4,4635,185.4,Christine,0.7708342910494318
v2.mp4,4640,185.6,Tania,0.7920916711052576
v2.mp4,4645,185.8,Candy,0.7811808519761213
v2.mp4,4650,186.0,Liu 哥,0.7809370517199893
v2.mp4,4655,186.2,家琪,0.7742473485984773
v2.mp4,4660,186.4,Ashi,0.7866179161650269
v2.mp4,4665,186.6,Liu 哥,0.7820615427355183
v2.mp4,4670,186.8,Carina,0.7941549870396809
v2.mp4,4675,187.0,Win Win,0.7700192366302205
v2.mp4,4680,187.2,CK,0.7947827652437482
v2.mp4,4685,187.4,Sinnie,0.784556286225429
v2.mp4,4690,187.6,莎莎,0.7846826308141409
v2.mp4,4695,187.8,蘇菲,0.7799475028058035
v2.mp4,4700,188.0,Liu 哥,0.7929018724580993
v2.mp4,4705,188.2,So Ching,0.7828089935635879
v2.mp4,4710,188.4,莎莎,0.7799683643921533
v2.mp4,4715,188.6,Miko,0.783303660701379
v2.mp4,4720,188.8,阿 Mic,0.7757493256448482
v2.mp4,4725,189.0,Miko,0.7890294995702501
v2.mp4,4730,189.2,Carmina,0.7803906989664642
v2.mp4,4735,189.4,露髀,0.798744392516619
v2.mp4,4740,189.6,Marf,0.79398665652927
v2.mp4,4745,189.8,Candy,0.7902892424831066
v2.mp4,4750,190.0,阿蛋,0.7949612057874993
v2.mp4,4755,190.2,Karen,0.7769926441806749
v2.mp4,4760,190.4,Miko,0.7925397479870604
v2.mp4,4765,190.6,阿蛋,0.7733422844127881
v2.mp4,4770,190.8,Ana,0.7794447987359424
v2.mp4,4775,191.0,鉦貽,0.7739717268554227
v2.mp4,4780,191.2,Yanis,0.8078121907184199
v2.mp4,4785,191.4,So Ching,0.7839089855207184
v2.mp4,4790,191.6,馬欣,0.7772885742443123
v2.mp4,4795,191.8,Tania,0.7883531946580667
v2.mp4,4800,192.0,Ashi,0.7892060861090202
v2.mp4,4805,192.2,Liu 哥,0.779483437895936
v2.mp4,4810,192.4,Miko,0.7785846974957151
v2.mp4,4815,192.6,嘉嘉,0.7832677832426352
v2.mp4,4820,192.8,安希婷,0.7846938936845991
v2.mp4,4825,193.0,Stella,0.7848560616410641
v2.mp4,4830,193.2,Christine,0.7705706932232675
v2.mp4,4835,193.4,莎莎,0.7957376318211665
v2.mp4,4840,193.6,Liu 哥,0.7879683367183831
v2.mp4,4845,193.8,Sica,0.7845877046875541
v2.mp4,4850,194.0,Caca,0.7929826483721605
v2.mp4,4855,194.2,Miko,0.785078953377092
v2.mp4,4860,194.4,Carmina,0.7866994702094915
v2.mp4,4865,194.6,Christine,0.7706486509182966
v2.mp4,4870,194.8,Sam,0.771535744202705
v2.mp4,4875,195.0,Jolin,0.7818096268754665
v2.mp4,4880,195.2,Ace,0.7935108293548293
v2.mp4,4885,195.4,馬欣,0.7743200124155871
v2.mp4,4890,195.6,Win Win,0.7833760225839553
v2.mp4,4895,195.8,Jade Chan,0.7737583813283541
v2.mp4,4900,196.0,Ariel,0.7937852715612321
v2.mp4,4905,196.2,Zoe,0.7718410100704535
v2.mp4,4910,196.4,阿 Yo,0.790294839923626
v2.mp4,4915,196.6,Ace,0.7832580342748664
v2.mp4,4920,196.8,2Ling,0.7719936606751043
v2.mp4,4925,197.0,Ariel,0.7847237940201335
v2.mp4,4930,197.2,Sinnie,0.7797218019228681
v2.mp4,4935,197.4,鉦貽,0.7671983618793283
v2.mp4,4940,197.6,東東,0.7683064438199038
v2.mp4,4945,197.8,嘉嘉,0.7842666285168223
v2.mp4,4950,198.0,Tania,0.7772340037161227
v2.mp4,4955,198.2,東東,0.7827345611388821
v2.mp4,4960,198.4,Day,0.7745752130780453
v2.mp4,4965,198.6,Yanis,0.7869381828922883
v2.mp4,4970,198.8,Karen,0.7738767490325519
v2.mp4,4975,199.0,Bubu,0.7873294996876635
v2.mp4,4980,199.2,阿 Mic,0.7844648105308168
v2.mp4,4985,199.4,Tania,0.7876993619718348
v2.mp4,4990,199.6,Bubu,0.788606784541259
v2.mp4,4995,199.8,Day,0.7817861156433723
v2.mp4,5000,200.0,Ashi,0.7736417957824439
v2.mp4,5005,200.2,Zoe,0.7794516417970897
v2.mp4,5010,200.4,Caca,0.7877334075081701
v2.mp4,5015,200.6,Karen,0.7882701428177344
v2.mp4,5020,200.8,Sarah,0.7861613734101284
v2.mp4,5025,201.0,Miko,0.7812259119139723
v2.mp4,5030,201.2,CK,0.7720002131031647
v2.mp4,5035,201.4,Jackie,0.7723939859945858
v2.mp4,5040,201.6,Tengie,0.7890115076232573
v2.mp4,5045,201.8,Emi,0.7926403988479676
v2.mp4,5050,202.0,Miko,0.7815175460714057
v2.mp4,5055,202.2,Ling,0.7741693073348392
v2.mp4,5060,202.4,Jade Chan,0.7903297006151729
v2.mp4,5065,202.6,Liu 哥,0.7880330401945843
v2.mp4,5070,202.8,Day,0.7817511559482394
